Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1423062240,224.41,224.41,224.41,224.41,0.5,112.205,224.41
1423062300,224.41,224.54,224.41,224.54,1.7,381.497962,224.4105659
1423062360,224.41,224.41,224.41,224.41,0.25,56.1025,224.41
1423062420,224.41,224.51,224.41,224.51,1.74,390.57199,224.4666609
1423062480,224.51,224.92,224.51,224.92,3.1,696.495903,224.6760977
1423062540,224.14,224.92,224.14,224.92,2.58,580.115562,224.850993
1423062600,224.51,224.92,224.25,224.25,10.41,2339.508283,224.7366266
1423062660,224.32,224.73,224.25,224.73,0.731,164.081162,224.4612339
1423062720,224.31,224.75,224.31,224.75,3.061,687.16394,224.4900163
1423062780,224.96,225.28,224.96,225.28,7.94,1787.85702,225.1709093
1423062840,224.81,225.1,224.81,225,14.5895,3282.25069,224.9734871
1423062900,225.01,225.05,224.81,225.05,7.5155,1690.376407,224.918689
1423062960,224.8,224.8,224.8,224.8,0.53,119.144,224.8
1423063020,224.8,224.81,224.79,224.79,1.101,247.5148,224.8090827
1423063080,224.81,224.81,224.81,224.81,1.45,325.9745,224.81
1423063140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423063200,225.07,225.11,225.07,225.11,3.16,711.318725,225.1008623
1423063260,224.92,225.24,224.86,224.86,11.4932,2586.86869,225.0781932
1423063320,224.9,224.9,224.71,224.71,0.275,61.81125,224.7681818
1423063380,224.74,225.23,224.56,224.56,17.903313,4028.858062,225.0342192
1423063440,225.05,225.3,224.57,224.57,4.21,947.67484,225.1009121
1423063500,224.76,224.8,224.76,224.8,0.89,200.0638099,224.7907976
1423063560,224.77,224.8,224.44,224.44,15.105,3393.379981,224.6527627
1423063620,224.28,224.39,223.77,223.98,4.735599,1061.288526,224.1086134
1423063680,223.78,223.78,223.6,223.6,1.721,385.0307,223.7249855
1423063740,223.61,223.61,223.49,223.61,3.0424,680.236376,223.585451
1423063800,223.6,223.61,223.6,223.61,3.69,825.12069,223.6099431
1423063860,223.71,224.45,223.71,224.45,0.7,156.8929664,224.1328092
1423063920,223.77,223.77,223.75,223.75,0.02,4.4752,223.76
1423063980,223.77,224.43,223.77,224.43,4.82,1081.576483,224.3934612
1423064040,224.35,224.42,223.9,223.9,0.621,139.35689,224.4072303
1423064100,224.39,224.42,224.1,224.11,2.04,457.34121,224.1868677
1423064160,224.12,224.16,224.1,224.1,1.282,287.32185,224.1200078
1423064220,224.11,224.12,224.1,224.1,3.0841,691.186544,224.1128835
1423064280,224.12,224.12,224.12,224.12,0.14,31.3768,224.12
1423064340,224.2,224.2,224.12,224.13,1.317,295.16931,224.1224829
1423064400,224.12,224.23,224.12,224.12,2.06,461.6911,224.1218932
1423064460,224.12,224.61,224.12,224.61,6.244,1402.173175,224.5632888
1423064520,224.28,224.41,224.28,224.41,0.6218,139.459534,224.2835864
1423064580,224.6,224.75,224.48,224.54,6.6689,1498.553559,224.7077568
1423064640,224.76,224.86,224.76,224.86,0.91,204.61788,224.8548132
1423064700,224.68,224.68,224.68,224.68,0.47,105.5996,224.68
1423064760,224.71,224.71,224.29,224.29,0.5011,112.412719,224.3319078
1423064820,224.36,224.36,224.29,224.3,2.9345,658.201438,224.2976446
1423064880,224.31,224.31,224.3,224.3,1.3869,311.08178,224.3000793
1423064940,224.38,224.87,224.37,224.37,7.565,1699.428021,224.6434925
1423065000,224.7,224.71,224.36,224.36,1.1743,263.530578,224.415037
1423065060,224.61,224.95,224.61,224.95,2.72,611.639212,224.8673574
1423065120,224.72,227.62,224.72,225,231.987,52546.68123,226.5070079
1423065180,225.09,226.05,225.09,225.11,4.445,1003.968536,225.8646875
1423065240,225.1,226,225.1,226,7.7216,1738.218166,225.1111384
1423065300,226.08,226.13,225.44,225.67,0.2995,67.573066,225.619586
1423065360,225.87,225.87,225.86,225.86,0.4252,96.035782,225.8602587
1423065420,225.99,226.7,225.76,225.76,0.352,79.67023,226.3358807
1423065480,225.69,227.18,225.69,226,11.128,2519.192705,226.3832409
1423065540,226.02,226.02,225.76,226.01,1.89577041,428.4358227,225.9956271
1423065600,226.01,226.73,226,226.07,17.110479,3870.796575,226.2237413
1423065660,226.1,226.1,226,226,4.396,993.50082,226.0010965
1423065720,225.96,226.36,225.96,226.36,44.055,9961.989682,226.1261987
1423065780,226.26,226.37,226.26,226.29,7.032,1591.27171,226.2900612
1423065840,226.1,226.38,226,226,5.4616,1235.52635,226.2205855
1423065900,226,226.01,226,226,2.4964,564.18684,226.0001763
1423065960,226.01,226.06,225.67,225.67,4.258,962.31632,226.001954
1423066020,225.64,225.64,225.22,225.23,0.1307,29.455791,225.3694797
1423066080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423066140,225.2,225.2,225.02,225.17,0.25,56.2709,225.0836
1423066200,225.02,225.11,225,225,1.9605,441.11914,225.0033869
1423066260,225,225,224.61,224.66,2.7299,614.163584,224.9765867
1423066320,224.61,224.61,224.31,224.31,2.464,553.023425,224.4413251
1423066380,224.32,224.32,224,224.14,14.3207706,3210.071511,224.1549426
1423066440,224.06,224.06,224,224,9.935642,2225.70559,224.0122571
1423066500,223.97,223.97,223.9,223.9,2.752158,616.2250542,223.9061326
1423066560,223.99,225.92,223.9,224.03,53.2084,11989.61722,225.3331658
1423066620,224.97,226.1,224.1,224.1,6.907,1558.218014,225.5998283
1423066680,224.1,225.38,224.1,225.38,1.85,416.614878,225.1972314
1423066740,224.01,225.14,224.01,224.25,2.107,472.291344,224.1534618
1423066800,224.02,225.02,224,224,6.88,1544.47046,224.4869855
1423066860,224,224.33,224,224.1,2.064,462.641547,224.1480363
1423066920,224.09,225.74,224.01,224.1,20.8031,4682.779519,225.1000822
1423066980,224.12,225.9,224.11,224.2,6.7398,1511.570158,224.2752245
1423067040,224.25,225.36,224.15,224.16,7.9176,1779.614892,224.7669612
1423067100,224.22,224.54,224.15,224.17,13.7159,3075.524429,224.2305958
1423067160,224.17,224.99,224,224.03,22.987708,5160.196625,224.476343
1423067220,224.03,224.05,223.85,223.85,13.787,3087.76718,223.9622238
1423067280,223.62,223.77,223.5,223.5,5.8539,1309.41615,223.6826987
1423067340,223.7,224.1,223.67,224.1,5.36,1200.350574,223.9460026
1423067400,223.98,224.1,223.79,223.79,0.79,176.986119,224.033062
1423067460,223.79,223.8,223.45,223.46,12.2346,2734.828777,223.5323408
1423067520,223.49,223.79,223.36,223.41,8.1729,1826.682653,223.5048334
1423067580,223.55,224.1,223.55,223.63,4.101,917.867342,223.8154943
1423067640,224.05,224.09,223.89,223.89,2.8577,639.857985,223.906633
1423067700,224.04,224.48,224.04,224.48,5.53,1239.537519,224.1478335
1423067760,224.1,224.78,224.06,224.08,17.333,3890.914462,224.4801513
1423067820,224.1,224.99,224.1,224.78,7.8904,1771.498779,224.5131779
1423067880,224.15,224.99,224.14,224.34,7.0103,1572.991838,224.3829562
1423067940,224.19,224.74,224.17,224.2,0.7396,166.07389,224.5455517
1423068000,224.2,226.46,224.18,224.5,40.9348,9235.459838,225.6138991
1423068060,224.56,224.97,224.53,224.66,1.5154,340.617001,224.7703583
1423068120,224.68,226.46,224.59,224.59,49.8168,11205.95974,224.9433874
1423068180,224.61,224.75,224.13,224.26,15.8119,3547.595426,224.3623743
1423068240,224.35,224.47,224.33,224.47,1.5514,348.037382,224.3376189
1423068300,224.48,224.54,224.05,224.05,13.17926404,2955.934925,224.2867975
1423068360,224.02,224.54,223.63,223.63,8.341,1869.918075,224.1839198
1423068420,223.76,223.99,223.76,223.99,2.96,662.81569,223.9242196
1423068480,223.58,223.58,223.44,223.44,1.075,240.27389,223.5105954
1423068540,223.76,224.01,223.52,223.58,3.33,745.437896,223.855224
1423068600,224.14,224.91,223.62,223.62,14.07,3161.626223,224.70691
1423068660,223.81,224.57,223.76,224.57,0.11,24.67868,224.3516364
1423068720,224.54,224.61,224.54,224.61,1.2,269.522558,224.6021317
1423068780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423068840,224.55,224.61,224.55,224.61,3.3,741.185132,224.6015552
1423068900,224.51,224.8,224.51,224.8,2.405,540.185409,224.6093177
1423068960,224.55,224.75,224.55,224.75,5.04,1132.193022,224.6414726
1423069020,224.58,224.75,224.5,224.5,5.36,1203.620944,224.5561463
1423069080,224.5,224.5,224.44,224.47,20.3443,4567.29302,224.4998855
1423069140,224.47,224.47,224.47,224.47,0.0185,4.152695,224.47
1423069200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423069260,224.49,224.49,224.48,224.48,1.221,274.10099,224.4889353
1423069320,224.49,224.49,224.49,224.49,0.32,71.8368,224.49
1423069380,224.46,224.5,224.25,224.25,19.5791,4394.827095,224.4652254
1423069440,224.26,224.26,224.25,224.25,0.3142,70.45949,224.2504456
1423069500,224.4,224.41,224.4,224.41,1.17,262.5596,224.4099145
1423069560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423069620,224.43,224.69,224.43,224.69,21.99,4938.027024,224.5578456
1423069680,224.3,224.33,224.3,224.3,0.6344,142.29684,224.3014502
1423069740,224.61,224.75,224.61,224.75,6.69,1503.265598,224.7033779
1423069800,224.66,224.66,224.56,224.56,0.091,20.44286,224.6468132
1423069860,224.64,224.8,224.61,224.69,2.915,655.13512,224.7461818
1423069920,224.7,224.7,224.59,224.68,2.181,489.999363,224.6672916
1423069980,224.55,224.68,224.54,224.66,2.42981,545.7506066,224.6062888
1423070040,224.54,224.8,224.5,224.8,6,1347.553289,224.5922148
1423070100,224.68,224.91,224.68,224.91,1.01,226.952026,224.7049762
1423070160,224.67,225.11,224.67,224.81,14.2,3194.705836,224.9792842
1423070220,224.86,225.11,224.86,224.86,11.48,2584.2578,225.1095645
1423070280,224.92,224.92,224.92,224.92,0.01,2.2492,224.92
1423070340,224.92,225.42,224.92,225.42,18.26,4115.040725,225.3581996
1423070400,225.18,225.26,225.18,225.26,5.56,1252.340273,225.2410563
1423070460,225.15,225.16,224.82,224.82,4.473,1006.92997,225.1128929
1423070520,224.95,224.95,224.82,224.82,2.28,512.599533,224.8243566
1423070580,224.88,225.09,224.82,225.09,2.3935,538.38103,224.9346271
1423070640,224.88,224.88,224.82,224.82,8.4318,1895.638906,224.8201933
1423070700,224.53,224.69,224.5,224.53,2.3926,537.430422,224.6219268
1423070760,224.51,224.51,224.25,224.25,1.7332,388.81604,224.3342026
1423070820,224.18,224.18,224.11,224.11,0.101,22.63801,224.1387129
1423070880,224.08,224.08,224,224,0.9805,219.672915,224.0417287
1423070940,224.01,224.01,223,223,23.65365,5285.902497,223.4709018
1423071000,223,223,222.21,222.21,34.90858779,7770.37066,222.5919509
1423071060,222.32,222.34,222.21,222.21,22.943,5098.27352,222.2147723
1423071120,222.53,222.57,222.53,222.57,12.9695,2886.582615,222.5669929
1423071180,222.36,222.38,222.36,222.38,0.2619,58.241102,222.37916
1423071240,222.39,223.03,222.39,222.44,10.74,2391.030583,222.6285459
1423071300,222.4,222.4,222.3,222.3,0.591,131.43541,222.3949408
1423071360,222.14,222.34,222.06,222.06,21.2606,4724.29328,222.2088408
1423071420,222.06,222.44,222.06,222.44,0.55,122.2888,222.3432727
1423071480,222.39,222.46,222.39,222.4,9.2499,2057.212963,222.4038057
1423071540,222.41,222.41,222,222,21.3566,4743.120794,222.0915686
1423071600,222,222,221.89,221.89,12.688,2816.099374,221.9498246
1423071660,221.89,222.24,221.5,222.24,15.5834,3456.856703,221.8294277
1423071720,222.15,222.15,222.15,222.15,0.01,2.2215,222.15
1423071780,222.15,222.62,222.15,222.16,5.02,1117.16692,222.5432112
1423071840,222.17,222.46,222.17,222.46,0.02,4.4463,222.315
1423071900,222.69,222.71,222.69,222.7,5.017,1117.2859,222.7
1423071960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423072020,222.38,222.99,222.38,222.99,5.539,1235.12425,222.9868659
1423072080,222.9,222.99,222.9,222.99,4.97,1108.226641,222.9832276
1423072140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423072200,222.73,223,222.7,222.78,10.1903,2271.500461,222.9081049
1423072260,222.97,223.59,222.97,223.25,14.4354,3222.06713,223.2059472
1423072320,223.25,223.25,223.25,223.25,2.5597,571.453025,223.25
1423072380,222.99,224.1,222.97,223,5,1119.65444,223.930888
1423072440,222.85,222.85,222.81,222.81,0.385,85.78243,222.8115065
1423072500,223.01,223.01,223.01,223.01,0.01,2.2301,223.01
1423072560,222.77,222.77,222.7,222.7,5.028,1119.73705,222.7002884
1423072620,222.66,222.68,222.66,222.68,0.0206,4.586928,222.6664078
1423072680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423072740,222.51,222.51,222.51,222.51,0.011,2.44761,222.51
1423072800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423072860,222.69,222.69,222.69,222.69,0.01,2.2269,222.69
1423072920,222.72,223.49,222.72,222.9,9.0322,2017.295587,223.3448758
1423072980,223.03,223.83,222.97,223,13.759,3076.255659,223.5813401
1423073040,223.01,223.43,222.96,222.96,6.62,1477.960185,223.2568255
1423073100,222.85,222.87,222.85,222.87,0.022,4.90292,222.86
1423073160,222.98,223.06,222.98,223,6.3989,1426.903433,222.9919882
1423073220,223,223.82,223,223,10.2708,2292.563787,223.2118031
1423073280,223,223,222.93,222.98,0.25,55.74437,222.97748
1423073340,222.93,222.95,222.93,222.94,0.685,152.71999,222.9488905
1423073400,222.96,222.99,222.92,222.97,6.1911,1380.420638,222.9685578
1423073460,222.95,224.23,222.94,222.97,59.8366,13386.97648,223.7255538
1423073520,223.29,223.52,223.15,223.51,3.0756,686.428663,223.1852852
1423073580,223.21,223.8,223.15,223.15,9.4785,2118.463387,223.5019662
1423073640,223.23,223.82,223.15,223.15,10.1023,2259.750471,223.6867318
1423073700,223.22,223.58,223.2,223.58,1.442,322.192346,223.4343592
1423073760,223.25,223.83,223.2,223.2,4.763,1065.411071,223.6848774
1423073820,223.18,223.34,223.15,223.15,4.0524,904.5731,223.2191047
1423073880,223.25,223.25,223.25,223.25,0.06,13.395,223.25
1423073940,223.36,224.23,223.3,223.3,39.72,8898.447025,224.0293813
1423074000,223.51,223.6,223.45,223.56,0.9511,212.649953,223.58317
1423074060,223.58,224.23,223.58,224.02,20.6307,4621.271273,223.9997321
1423074120,224.03,224.23,224.02,224.23,34.6158,7761.820762,224.2276868
1423074180,224.35,224.48,224.23,224.48,5.2083,1168.304716,224.3159411
1423074240,224.43,224.99,224.09,224.26,19.3768,4351.456142,224.5704214
1423074300,224.28,225.07,224.07,225.07,25.9542,5834.495836,224.7996793
1423074360,224.16,224.97,224.11,224.16,12.6186,2835.400875,224.7001153
1423074420,224.17,224.99,224.17,224.18,9.5874,2153.560857,224.624075
1423074480,224.18,224.4,224.15,224.17,18.9796,4257.231301,224.3056387
1423074540,224.38,225.08,224.17,224.17,50.4913,11357.37064,224.9371801
1423074600,224.32,225.08,224.32,225.08,1.8035,405.44943,224.8125478
1423074660,224.32,224.94,224.32,224.7,0.0939,21.088514,224.5848136
1423074720,224.7,224.78,224.7,224.77,1.209,271.75347,224.7754094
1423074780,224.78,224.78,224.77,224.77,0.819,184.09093,224.7752503
1423074840,224.74,225.11,224.74,224.75,21.8377,4912.036356,224.9337776
1423074900,225.04,225.11,224.78,224.78,1.962,441.650413,225.1021473
1423074960,225.01,225.23,224.75,224.75,5.2517,1182.324637,225.1317929
1423075020,225.09,225.3,224.75,225.3,17.5855,3960.778983,225.2298191
1423075080,225.3,225.3,224.9,224.9,9.5395,2148.240076,225.1942005
1423075140,225.28,225.76,225.1,225.1,5.1102,1151.500294,225.333704
1423075200,225.11,225.11,225,225,5.1343,1155.37957,225.0315661
1423075260,225,225.21,224.96,224.96,11.166,2513.33425,225.0881471
1423075320,224.73,224.73,224.7,224.7,0.5276,118.55231,224.7011183
1423075380,224.73,225.01,224.7,224.7,2.7022,607.734339,224.9035375
1423075440,224.7,224.78,224.36,224.37,8.3552,1875.500809,224.471085
1423075500,224.36,224.36,223.51,223.65,9.1702,2057.116512,224.3262428
1423075560,223.51,224.06,223.39,223.39,3.571,798.658496,223.651217
1423075620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423075680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423075740,223.54,224.78,223.54,223.77,18.215,4085.618072,224.2996471
1423075800,224.02,224.28,223.72,223.77,6.1071,1367.730844,223.9574993
1423075860,223.76,223.97,223.76,223.97,3.6651,820.145697,223.7717107
1423075920,223.99,224.24,223.99,224.24,8.7171,1953.705819,224.1233689
1423075980,224.35,224.84,224.35,224.61,8.2349,1849.117423,224.5464332
1423076040,224.71,224.87,224.52,224.53,17.7752,3995.274231,224.7667667
1423076100,224.75,224.78,224.75,224.78,1.02,229.27182,224.7762941
1423076160,224.73,224.87,224.55,224.55,8.0408,1806.052431,224.6110376
1423076220,224.6,224.9,224.55,224.55,6.0242,1354.175278,224.7892298
1423076280,224.58,224.9,224.55,224.9,2.4381,547.762775,224.6678869
1423076340,224.68,225.02,224.68,224.85,23.427,5269.177031,224.9189837
1423076400,224.86,225.67,224.75,224.75,21.5098,4841.926456,225.1032765
1423076460,224.78,225.61,224.75,224.75,8.3892,1887.565288,224.9994383
1423076520,224.75,225.81,224.75,224.79,24.9397,5620.252699,225.353661
1423076580,224.77,225.79,224.77,225.79,12.6837,2857.967015,225.3259707
1423076640,225.42,225.49,225.42,225.47,1.45,326.94863,225.4818138
1423076700,224.96,225.01,224.89,224.89,2.88,647.958892,224.9857264
1423076760,224.91,225.1,224.91,224.93,4.2928,965.89571,225.0036596
1423076820,224.94,224.95,224.93,224.93,4.2571,957.558433,224.9320977
1423076880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423076940,224.94,224.94,224.93,224.93,2.1177,476.334481,224.9301039
1423077000,224.93,225.01,224.93,225.01,9.5034,2138.327106,225.0065351
1423077060,224.94,225.12,224.92,225.05,9.1453,2058.186851,225.0540552
1423077120,225.07,225.12,225.05,225.11,22.3318,5026.89532,225.1003197
1423077180,225.11,225.11,225.11,225.11,0.01,2.2511,225.11
1423077240,225.11,225.11,225.04,225.1,7.241,1629.908232,225.094356
1423077300,224.93,225.1,224.93,225.1,2.33,524.324879,225.0321369
1423077360,224.93,225.1,224.9,225.1,3.8096,857.274319,225.0300081
1423077420,224.93,225,224.9,224.9,1.5444,347.33903,224.9022468
1423077480,224.91,225,224.9,224.9,5.2831,1188.627322,224.9867165
1423077540,224.9,225.11,224.9,225.11,10.5007,2363.300493,225.0612334
1423077600,225.04,225.05,225.04,225.05,0.37,83.26839,225.0497027
1423077660,225.04,225.12,225.04,225.12,14.8217,3336.280728,225.0943366
1423077720,225.12,225.12,225.12,225.12,12,2701.44,225.12
1423077780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423077840,225.08,225.78,225.08,225.12,18.8444495,4246.201433,225.329025
1423077900,225.28,225.31,225.09,225.12,4.7722,1074.299758,225.1162479
1423077960,225.12,225.48,225.12,225.48,6.8256,1537.62179,225.2727658
1423078020,225.18,225.49,225.18,225.49,3.4469,777.085726,225.444813
1423078080,225.47,225.49,225.31,225.49,5.4714,1233.344607,225.4166405
1423078140,225.48,225.49,225.48,225.49,0.95,214.21539,225.4898842
1423078200,225.47,225.49,225.47,225.49,7.2404,1632.604332,225.4853782
1423078260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423078320,225.68,225.68,225.65,225.65,3.4399,776.234679,225.6561758
1423078380,225.71,225.71,225.71,225.71,3.56,803.5276,225.71
1423078440,225.66,226,225.65,225.98,7.8283,1766.959633,225.7143483
1423078500,225.66,225.9,225.11,225.11,0.8038,181.346024,225.6108783
1423078560,225.83,225.94,225.83,225.94,4.94,1115.896917,225.8900642
1423078620,225.12,225.87,225.11,225.87,20.1161,4532.629898,225.323492
1423078680,225.17,225.85,225.11,225.85,5.0133,1130.962782,225.5924804
1423078740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423078800,225.43,225.69,225.43,225.69,6.7,1511.606981,225.6129822
1423078860,225.13,226.59,225.1,226.59,59.8053,13520.86636,226.0814069
1423078920,225.87,226.55,225.1,225.12,23.2179,5244.674229,225.8892591
1423078980,225.12,225.6,225.12,225.6,4.2893,965.817866,225.1691106
1423079040,225.39,226.11,225.34,225.34,4.723,1066.455248,225.8003913
1423079100,225.33,226.29,225.23,226.29,27.8352,6282.142084,225.6905675
1423079160,225.77,226.05,225.77,226.05,3.59,811.394502,226.0151816
1423079220,225.84,226,225.7,225.7,7.6363,1724.657326,225.8498653
1423079280,225.71,225.73,225.7,225.7,0.0994,22.43505,225.7047284
1423079340,225.71,225.71,225.7,225.7,0.4245,95.80976,225.7002591
1423079400,225.7,225.7,225.7,225.7,1.3234,298.69138,225.7
1423079460,225.76,225.76,225.7,225.7,0.9541,215.34256,225.7022954
1423079520,225.87,225.99,225.85,225.99,6.1521,1390.10668,225.9564506
1423079580,225.85,226,225.83,226,2.07,467.658394,225.9219295
1423079640,225.83,226.14,225.81,226.14,6.24688297,1411.123133,225.8923594
1423079700,225.77,225.77,225.77,225.77,0.01,2.2577,225.77
1423079760,225.72,225.79,225.72,225.79,6.1138,1380.295726,225.7672358
1423079820,225.87,226.86,225.78,226.86,30.5426,6914.405792,226.3856316
1423079880,226.97,227.54,226.85,227.54,53.1163,12063.18278,227.1088682
1423079940,227.55,228,227.55,228,33.35466845,7598.112597,227.7975753
1423080000,228,228.06,227.93,228.06,12.02423677,2742.061846,228.0445652
1423080060,228.06,228.91,227.93,228.91,99.65716924,22749.41867,228.2767898
1423080120,228.89,229.42,228.29,229.42,83.62351,19154.90571,229.0612497
1423080180,229.39,230,227.93,229.86,73.22053063,16795.01889,229.375815
1423080240,229.41,230.99,228.31,230.99,186.300704,42888.21412,230.2096192
1423080300,228.59,229.53,228.55,228.93,21.673312,4962.268323,228.9575457
1423080360,229,229.33,227.16,227.97,11.316203,2592.315877,229.0800083
1423080420,228.07,228.92,228.07,228.14,7.693298,1755.049502,228.1270662
1423080480,228.14,228.14,227.58,227.59,25.2364,5753.238073,227.9738026
1423080540,227.66,228.35,227.6,227.73,66.53427167,15170.92031,228.0166285
1423080600,228.02,228.38,227.4,228,79.5666,18127.83162,227.832176
1423080660,227.81,228,227.09,227.44,16.2371,3699.728842,227.8565041
1423080720,227.61,227.66,227.05,227.12,2.6662,606.47299,227.467178
1423080780,227.65,228,227,227,20.310999,4622.892808,227.605388
1423080840,227,227.1,226.57,226.57,3.22948072,733.0937234,227.0004954
1423080900,226.66,227.3,226.66,227,5.95747853,1352.513452,227.0278349
1423080960,227,227,226.64,226.67,0.48060383,108.9481824,226.6902085
1423081020,226.73,227,226.73,227,3.93985677,894.3429468,226.9988477
1423081080,227,227.01,226.59,226.59,6.10114323,1384.955423,226.9993296
1423081140,226.62,226.65,226.62,226.62,0.264,59.832642,226.6387955
1423081200,226.64,226.69,226.64,226.65,0.6129,138.914075,226.6504732
1423081260,226.63,226.72,226.51,226.7,1.7754726,402.3203604,226.5990252
1423081320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423081380,226.88,227.6,226.88,227.6,9.36,2127.818183,227.3310025
1423081440,227.24,227.73,227.14,227.73,14.798,3365.756998,227.4467494
1423081500,227.31,227.55,227.13,227.55,11.4501,2604.721002,227.4845637
1423081560,227.19,227.99,227.19,227.99,1.862299,424.3350081,227.8554669
1423081620,227.81,227.81,227.81,227.81,0.26,59.2306,227.81
1423081680,227.78,227.78,227.22,227.78,8.8395,2012.255111,227.6435444
1423081740,227.48,227.51,227.39,227.5,7.9595,1810.616625,227.478689
1423081800,227.4,229.33,227.03,227.04,113.4848,25920.79188,228.4076095
1423081860,227.3,227.49,227.3,227.49,4.230296,961.9853675,227.4037957
1423081920,227.41,227.42,227.4,227.4,6.980696,1587.445558,227.4050551
1423081980,227.41,227.41,227.4,227.4,6.292105,1430.825117,227.4000699
1423082040,227.03,227.12,227,227,29.922698,6792.68477,227.0077641
1423082100,226.51,227.46,226,226,34.46259,7818.892563,226.8805845
1423082160,226.45,226.55,225.77,225.78,13.0792016,2956.364641,226.0355587
1423082220,226.09,226.64,225.5,225.68,40.6717,9181.568005,225.7483214
1423082280,225.73,226.1,225.68,225.69,15.6707,3538.903643,225.8293275
1423082340,225.69,225.93,225.63,225.93,0.934,211.0038,225.9141328
1423082400,225.88,225.9,225.53,225.76,0.1578,35.614814,225.6959062
1423082460,225.72,225.75,225.72,225.75,1.0681,241.121532,225.7480873
1423082520,225.72,225.72,225.51,225.51,0.0534,12.044859,225.5591573
1423082580,225.72,226.55,225.72,226.55,9.27368236,2096.326787,226.0511742
1423082640,225.94,226.4,225.94,226.4,4.3326,979.023994,225.9668545
1423082700,226,226.54,225.95,226.54,2.1587,488.511304,226.2988391
1423082760,226.02,226.02,225.95,225.99,0.499998,112.9851381,225.97118
1423082820,226.05,226.18,225.95,225.96,1.7805588,402.3463565,225.9663408
1423082880,225.98,225.98,225.95,225.95,1.4537,328.463955,225.9503027
1423082940,225.95,225.96,225.66,225.66,0.554801,125.304538,225.8549245
1423083000,225.67,226.17,225.65,226.17,9.944093,2247.203131,225.9837203
1423083060,226.04,226.45,226.04,226.45,11.2310598,2541.873023,226.325304
1423083120,226.29,227.13,226.28,227.13,11.1705558,2533.914843,226.8387436
1423083180,227.36,227.79,227.12,227.79,25.354,5767.050106,227.4611543
1423083240,227.8,227.86,227.8,227.81,9.00451178,2051.280238,227.8058253
1423083300,227.84,229.1,227.66,227.84,27.757896,6343.482303,228.5289311
1423083360,227.8,228.11,227.8,227.84,1.063,242.24104,227.8843274
1423083420,228.07,228.62,228.02,228.09,2.10977,482.1843287,228.5482914
1423083480,228.06,228.06,227.87,227.87,0.4022,91.658698,227.8933317
1423083540,227.9,227.9,227.87,227.87,0.055,12.53332,227.8785455
1423083600,227.86,227.86,227.5,227.5,12.18,2771.05608,227.5087094
1423083660,227.66,227.66,227.63,227.63,0.5668,129.021154,227.6308292
1423083720,227.62,227.63,227.62,227.63,0.4442,101.113136,227.6297524
1423083780,227.66,227.66,226.18,226.18,66.8399,15166.05735,226.9012573
1423083840,226.18,227.59,226.18,227.14,7.8193794,1778.296506,227.4216936
1423083900,227.41,227.5,227.41,227.49,10.5088,2390.645482,227.4898639
1423083960,227.04,227.07,226.05,227.07,0.06,13.60106,226.6843333
1423084020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423084080,226.97,227.01,226.97,227,3.0234,686.296253,226.9948578
1423084140,227.01,227.01,225.81,225.81,42.1086,9514.65192,225.9550762
1423084200,226.05,226.05,226,226,0.042,9.49283,226.0197619
1423084260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423084320,226.21,226.25,226.21,226.25,0.6775,153.283305,226.2484207
1423084380,226.21,226.21,226.21,226.21,0.0301,6.808921,226.21
1423084440,226.25,226.25,226.25,226.25,0.0294598,6.66527975,226.25
1423084500,226.25,226.69,226.25,226.69,1.8310402,414.3771953,226.3069895
1423084560,226.43,226.43,226.43,226.43,0.011,2.49073,226.43
1423084620,226.49,226.49,226.19,226.19,0.0914598,20.70342216,226.3663616
1423084680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423084740,226.26,226.26,224.48,224.5,177.3506804,39911.71339,225.0440387
1423084800,225.78,225.78,224.71,224.71,48.1391814,10847.30352,225.3321141
1423084860,224.73,225.4,224.73,225.25,17.7652,4003.362202,225.348558
1423084920,225.25,225.25,225.24,225.25,5.2345,1179.070795,225.249937
1423084980,225.24,225.47,225.24,225.47,5.69,1282.391297,225.3763264
1423085040,225.47,225.52,225.47,225.52,0.683,154.0241241,225.5111626
1423085100,225.51,225.52,225.51,225.52,0.8316,187.542322,225.5198677
1423085160,225.52,225.76,225.51,225.51,3.7421,844.4025835,225.6493903
